player,season,mp,y_defense,baseline,structure_penalty_l2_0.05,structure_penalty_l2_0.10,structure_penalty_l2_0.25,published_output_0.075
Richard Jefferson,2013-14,2213.0,-1.600000023841858,-1.9766595435165177,-1.805240731871445,-1.8218800193752227,-1.889333937022316,-2.0320132411021135
Ryan Kelly,2013-14,1312.0,-1.899999976158142,-0.6617221700964199,-0.4999877425436533,-0.5238198777528866,-0.5519704531600843,-0.6677424387186345
Miles Plumlee,2013-14,1964.0,1.600000023841858,1.8123899377600292,1.5298053294119023,1.5386017456753185,1.5259250291657784,1.7842510514645185
Tayshaun Prince,2013-14,1948.0,1.2999999523162842,0.444061479057082,0.8348236973296473,0.8323147069553622,0.8480133748114307,0.49379361190902143
Cody Zeller,2013-14,1416.0,-0.20000000298023224,0.5803524478670227,0.516437665239286,0.47679296977337243,0.5680788258356196,0.630542890890657
Tobias Harris,2013-14,1850.0,-1.899999976158142,-1.1186114097118636,-1.0278130665400775,-0.9517783756795359,-0.8745602481033422,-1.0574266086651223
Ersan Ilyasova,2013-14,1478.0,0.699999988079071,0.7340430169816954,0.584001108136927,0.521837587593087,0.4005021336755912,0.6458407050165317
DeJuan Blair,2013-14,1214.0,-0.10000000149011612,0.7155425571814822,0.6587954658256288,0.6001211561684451,0.5787241225146711,0.6865269565694694
Darrell Arthur,2013-14,1161.0,1.899999976158142,1.7958402550545467,1.270043675949539,1.2908056902885938,1.2487442197980603,1.7518124165166995
Francisco Garcia,2013-14,1083.0,-1.399999976158142,0.06734327062801643,-0.5766360863214637,-0.5521512419153364,-0.5394350475879336,0.03839333726217243
Mason Plumlee,2013-14,1275.0,-0.8999999761581421,-0.9337102832862187,-0.9077570827083101,-0.9185545695034214,-0.9278589291617654,-0.8806478953749646
Norris Cole,2013-14,2014.0,-0.30000001192092896,-1.1410321964920482,-1.1084902187013377,-1.0768001317540479,-1.0719371694154758,-1.1203124719366475
Evan Fournier,2013-14,1503.0,-0.800000011920929,-0.9817313593482804,-1.1805267085547917,-1.1792281486410003,-1.164656098389452,-0.9611107498275927
Mo Williams,2013-14,1834.0,-1.600000023841858,-1.3564592280373327,-1.4985361727235709,-1.444542959636171,-1.4921985874417993,-1.3657328421725787
Andrea Bargnani,2013-14,1257.0,0.6000000238418579,-0.7927408077635096,-0.7100345752171069,-0.728514467959035,-0.7638552578873771,-0.7903697399091325
Jerryd Bayless,2013-14,1686.0,-2.4000000953674316,-2.2430441491344615,-2.0399412820959553,-2.095222910890205,-2.0055391423436286,-2.224550766581105
Pau Gasol,2013-14,1884.0,-0.800000011920929,-0.8432667358481958,-1.208419888904399,-1.0603007730979972,-1.0410064204827898,-0.8712158402885444
Jarrett Jack,2013-14,2252.0,-0.800000011920929,-1.4155553945061659,-1.301769547813612,-1.2326931820024711,-1.1712188132483052,-1.3649369794344923
Mike Miller,2013-14,1707.0,-3.0,-2.6241595061196463,-2.3207783514658518,-2.304333259707125,-2.2930943812962874,-2.557385132616684
Jameer Nelson,2013-14,2179.0,-3.700000047683716,-2.9464055185493554,-2.695254498960918,-2.6194695192746593,-2.5919352386754135,-2.8970091203848742
JJ Barea,2013-14,1471.0,-1.7000000476837158,-1.119790747541691,-1.253508069023956,-1.1929654436514887,-1.1914121334653478,-1.1030873492009041
Bismack Biyombo,2013-14,1072.0,1.100000023841858,1.485699915377423,0.6887541600589784,0.6607579847994298,0.8880786275251848,1.4802217339298602
Trevor Booker,2013-14,1553.0,-2.700000047683716,-1.04307134549788,-1.0241181498045864,-1.0201166283030325,-1.0409224479636638,-1.0227024008587484
John Salmons,2013-14,1726.0,-0.20000000298023224,0.029826427417516312,0.1414429320784778,0.2130870567731552,0.21245994070633006,0.05984190855561479
Travis Outlaw,2013-14,1065.0,-1.2999999523162842,-1.2810631654903288,-1.0548645573376798,-1.036417359018172,-1.007382969922795,-1.2262361858356872
Lou Williams,2013-14,1445.0,-4.0,-3.2158278800101376,-3.065788283873835,-3.055579504322909,-3.0532779230345035,-3.134724434407914
Glen Davis,2013-14,1662.0,0.4000000059604645,-0.08120517922342964,0.6315667150741211,0.6154186917309693,0.7182790701368478,0.0661190282609314
Lavoy Allen,2013-14,1072.0,-0.4000000059604645,-1.6076576470100528,-1.726587653509473,-1.7873049846012148,-1.5822692098688842,-1.5361923928815053
Kendrick Perkins,2013-14,1207.0,1.7000000476837158,2.043353439332838,1.2811361970441442,1.3261633980062917,1.358527092132101,1.996960116810184
JJ Hickson,2013-14,1859.0,-0.10000000149011612,-0.4953013501139828,-0.41938985469201445,-0.3766736639563837,-0.38802256799857726,-0.4473110352213785
OJ Mayo,2013-14,1346.0,-2.0999999046325684,-1.890322951347696,-2.112207067789089,-2.147219344806218,-2.164059713209962,-1.8763435116367362
Brandon Bass,2013-14,2266.0,-1.2000000476837158,-0.7658447474204979,-0.7058674272531947,-0.6868212065199744,-0.6972258708395118,-0.7406870504774938
Luis Scola,2013-14,1399.0,0.0,0.9517497265553049,1.0692864490387723,1.0206282024418956,1.1842774712293407,1.0481740039331042
Tony Snell,2013-14,1231.0,-0.800000011920929,-1.1535064848642897,-1.0163094379135846,-0.9373275740317936,-0.9051913283626871,-1.058012966511955
Caron Butler,2013-14,1419.0,-2.0999999046325684,-1.6406696730542039,-1.394827912896577,-1.298444286864484,-1.276896400755681,-1.6048434796189832
Eric Gordon,2013-14,2057.0,-3.9000000953674316,-3.5633901656598166,-4.879026735730452,-4.860579952006551,-4.865429060025785,-3.5378573269122473
John Henson,2013-14,1856.0,-1.0,-0.9555452600642028,-1.0211307086289272,-0.9420535836961306,-0.9338985114534064,-0.9748664460566564
Luke Ridnour,2013-14,1141.0,-2.200000047683716,-2.7824362079521077,-2.4924617665224207,-2.4254845185116833,-2.4451811196825464,-2.757240196355668
Robert Sacre,2013-14,1089.0,0.20000000298023224,-0.16696314039516308,-0.5125169375669697,-0.5796266250284487,-0.46040539797392516,-0.201560897152823
Hollis Thompson,2013-14,1742.0,-3.0,-1.7704411458751155,-1.7285573649732298,-1.749871333639916,-1.7485952902898272,-1.785845724221239
James Anderson,2013-14,2309.0,-1.399999976158142,-1.461519173048921,-1.5970825406689082,-1.5520556496251785,-1.670420550477289,-1.4826109407953134
Wesley Johnson,2013-14,2240.0,-1.2000000476837158,-0.6479181667889717,-0.804493662930054,-0.794288793283765,-0.8225735876559278,-0.6967702618535379
Rodney Stuckey,2013-14,1950.0,-2.4000000953674316,-2.7337795616560228,-2.5743395591507188,-2.5243012935761793,-2.5608861256901774,-2.705098310874376
Kendall Marshall,2013-14,1564.0,-4.300000190734863,-3.507343298319474,-3.445705723583101,-3.341723535457602,-3.2599117707484355,-3.4505189030647996
Tony Wroten,2013-14,1765.0,-1.5,-1.4601143202641769,-1.8057794735819053,-1.8555205489287572,-1.9522145175701324,-1.4869665579477906
Tristan Thompson,2013-14,2594.0,-2.799999952316284,-1.173684670296583,-1.1914401847911777,-1.1019434860345918,-1.1132491150585264,-1.1772553852434988
Andrew Nicholson,2013-14,1174.0,-0.800000011920929,0.1637776586489145,0.040946000101242816,0.08578865105390591,0.06760241356646868,0.18898774022437287
Gary Neal,2013-14,1114.0,-4.699999809265137,-3.477953897665171,-4.352917218408739,-4.219172699587225,-4.161576221056384,-3.430293359842457
Derrick Williams,2013-14,1820.0,-2.200000047683716,-1.3084342670925093,-1.1265361509839227,-1.110672605670558,-1.157137693629709,-1.2714309837534277
Jeff Green,2013-14,2805.0,-2.200000047683716,-1.0680462262077648,-1.1607166936724076,-1.1772884014704603,-1.1730187228452382,-1.0753107612704418
Mike Scott,2013-14,1482.0,-2.9000000953674316,-2.2652008091180065,-2.1912472009148014,-2.085550205290055,-2.0286809539827284,-2.1982002055374967
Harrison Barnes,2013-14,2204.0,-0.6000000238418579,-0.3588411677872164,-0.033333815638972614,0.021116700472877056,0.03484010188385265,-0.30752868881537404
Evan Turner,2013-14,2457.0,-1.899999976158142,-2.4034417419397682,-2.196508229395447,-2.1974980395457937,-2.127549050904362,-2.3402560525824643
Tim Hardaway Jr.,2013-14,1875.0,-5.5,-3.176846528224429,-2.762769607855887,-2.6865362617927437,-2.6756642258696033,-3.1122821051436347
Elliot Williams,2013-14,1157.0,-3.700000047683716,-2.188179929581317,-2.4025424583735884,-2.3351568867343806,-2.2788087370283394,-2.210102349206354
Carlos Boozer,2013-14,2141.0,-1.2999999523162842,-0.25682061678818097,-0.021091087921416923,0.04318498644794805,0.08340893893460619,-0.17327829778582277
Ben McLemore,2013-14,2187.0,-3.700000047683716,-1.8284780281306918,-1.85734269183127,-1.8884756774480576,-1.9226608876751152,-1.8473910659791837
Chris Paul,2014-15,2857.0,2.0999999046325684,0.6317778921691651,0.4884996978960915,0.39016544318335905,0.31181397674735173,0.5619245911150178
James Harden,2014-15,2981.0,0.10000000149011612,0.12721550808884413,-0.020301378674282097,-0.13554843555413823,-0.07270268580804562,0.07095792489919109
Anthony Davis,2014-15,2455.0,4.5,3.307800719478778,3.1280898358186695,2.989752102653154,2.7831543586597465,3.1604938948641172
Kawhi Leonard,2014-15,2033.0,5.199999809265137,3.4230452292224323,3.9750393776676893,3.9414535770522394,3.9176206962152915,3.419989365947615
Draymond Green,2014-15,2490.0,5.099999904632568,4.853110927297028,5.340440552246626,5.402810368527923,5.341416430540283,4.793963010271166
Danny Green,2014-15,2312.0,3.0,2.5002466719350407,2.360793679940064,2.3864284959143935,2.319387804199066,2.470493250529386
Kyrie Irving,2014-15,2730.0,-0.8999999761581421,-0.9948563835787209,-0.967484603320917,-0.9290565765626433,-0.9833083918469858,-0.9715093386639332
DeAndre Jordan,2014-15,2820.0,1.2000000476837158,2.1799191992561537,1.8670352143960276,1.7851626577150599,1.620340687735411,2.056702792959691
Klay Thompson,2014-15,2455.0,1.0,1.23319369432414,1.3579163032806778,1.2903272898886684,1.2775199527107266,1.2380156660816646
LeBron James,2014-15,2493.0,-0.10000000149011612,0.45383605646986447,-0.1841348203747735,-0.14548651717992042,-0.24221520363328577,0.3632603540058682
Russell Westbrook,2014-15,2302.0,-0.5,-0.6029441234295516,-0.7585444700600066,-0.762541122171661,-0.8819362868941059,-0.6415087594490455
Marc Gasol,2014-15,2687.0,2.5999999046325684,1.3318140825906206,1.1537748522697648,1.167254739457545,1.0629739339312239,1.290433418615963
Kyle Korver,2014-15,2418.0,0.10000000149011612,0.552003260902763,0.6692616105145784,0.6302521400326356,0.5973454600175071,0.5935112684032222
Khris Middleton,2014-15,2378.0,3.0999999046325684,2.5461698960086596,2.654492388858233,2.6364178273223864,2.7378475266895337,2.5287632962297963
LaMarcus Aldridge,2014-15,2512.0,1.899999976158142,0.4721334750446792,0.26549152043010743,0.173914879690975,0.287880571179537,0.48480012347694823
DeMarcus Cousins,2014-15,2013.0,4.400000095367432,3.739099637204709,3.9214045508909834,3.8350861939530105,3.626079011792241,3.621722258008597
Gordon Hayward,2014-15,2618.0,0.20000000298023224,-0.04764832273209714,-0.06712594488095734,-0.0815532433397949,-0.12422260191403459,-0.0756114083050855
Kyle Lowry,2014-15,2414.0,0.6000000238418579,0.766895784009842,0.7225121092618698,0.6621589815469608,0.5231504799961619,0.6961553024761827
Eric Bledsoe,2014-15,2800.0,1.2000000476837158,1.4084806972085038,1.0485485768807508,1.005694301241459,0.92878914618195,1.3153301518899538
Damian Lillard,2014-15,2925.0,-1.2999999523162842,-0.9042596182190744,-1.0295410295385998,-1.0378323368944025,-0.946789346458415,-0.8768206260577346
Kevin Love,2014-15,2532.0,1.600000023841858,1.2469167616996188,0.9069677245305887,0.9531537212427952,0.8964678305654028,1.20868711813567
Rudy Gobert,2014-15,2158.0,4.800000190734863,4.411509857895102,4.083795319855824,4.033090389884751,4.041036158283909,4.336932653016447
Paul Millsap,2014-15,2390.0,2.4000000953674316,1.7359559931439263,1.5101156276887613,1.4976457714057902,1.387066848865009,1.690243639281529
Jimmy Butler,2014-15,2513.0,-0.20000000298023224,1.2950321200746502,1.1744479071908036,1.1576108297931662,1.04630085433388,1.245487055544324
Marcin Gortat,2014-15,2453.0,3.5999999046325684,3.0629208120997355,3.151456108265047,3.145512417928291,3.082455055398448,3.0723660174981475
JJ Redick,2014-15,2409.0,0.699999988079071,0.05011951836702504,0.07237070912295254,0.07962844740692172,0.06331911266211024,0.06608531390101992
John Wall,2014-15,2837.0,0.0,1.300922798523354,1.227965965767297,1.1833939727535288,1.1257483362267102,1.2919513625238426
Tim Duncan,2014-15,2227.0,3.5,2.884213520944828,2.961570900581194,2.9015113813095446,2.951691213430806,2.898972712765514
Ty Lawson,2014-15,2665.0,-1.7999999523162842,-2.3773778694747865,-2.375283612572394,-2.3062580100154744,-2.3079493646519285,-2.362586095899763
Wesley Matthews,2014-15,2024.0,1.2999999523162842,1.5141114109429734,1.7400593082604316,1.662438939510247,1.6484550928751325,1.5190663017246075
Zach Randolph,2014-15,2304.0,1.2999999523162842,0.9334653567136199,1.0974937698139098,1.0773940912192046,1.0848103749141857,0.9550848336289864
Mike Conley,2014-15,2225.0,0.5,0.10601462879074268,0.11075179553748296,0.10870343635299254,0.08631750068294658,0.09638229880792576
Rudy Gay,2014-15,2408.0,-1.100000023841858,-1.1519661022393548,-1.4556800705851658,-1.419966862264919,-1.4928600505712786,-1.199337507814055
DeMarre Carroll,2014-15,2189.0,1.0,0.49335580068110524,0.521394679542341,0.53939932701612,0.39533448250554937,0.4685762411598368
Tyson Chandler,2014-15,2286.0,2.5999999046325684,2.0377819587473764,1.8341175478015308,1.8172397404423415,1.907817778066669,2.0321755183906096
Jeff Teague,2014-15,2228.0,0.5,0.6751632331129966,0.711780728234795,0.7699960446267252,0.7258745327131242,0.6954881298442429
Tony Allen,2014-15,1648.0,4.800000190734863,4.165944570738653,5.147115183456152,5.2231371559537285,5.161322207041301,4.1700619464767295
Lou Williams,2014-15,2016.0,-2.200000047683716,-0.9146684185490949,-0.9364927125325131,-0.9540590120134267,-0.9431320005506193,-0.9245295721833772
Nikola Mirotic,2014-15,1654.0,2.200000047683716,1.7587399738338183,1.775102945354369,1.7223332278766832,1.758008858120057,1.763652561543664
Monta Ellis,2014-15,2699.0,0.800000011920929,1.107069628729004,1.0337343030409067,1.0394464869876459,1.0350636284133319,1.077018941874824
Derrick Favors,2014-15,2280.0,2.0999999046325684,2.326355573047899,1.9876766822867449,1.9336004741955704,1.845691822665959,2.2644360816427125
Blake Griffin,2014-15,2356.0,-1.2000000476837158,-0.11305119755305051,-0.41106939265291076,-0.3953091629747314,-0.35824720770212826,-0.132963062624666
Serge Ibaka,2014-15,2116.0,3.0,2.2466247889884783,1.7171541455985373,1.6753115305854678,1.7229616155466796,2.194868291540215
Al Horford,2014-15,2318.0,1.600000023841858,1.654549934121179,1.7558102601970167,1.7372932004550738,1.7594539693061555,1.658183852054819
Luol Deng,2014-15,2421.0,-0.10000000149011612,-0.7811891872989389,-0.630418425507184,-0.6394841427422696,-0.6666821379100785,-0.7618935433651615
Darren Collison,2014-15,1565.0,2.299999952316284,0.5043708955773006,0.34430034575182844,0.31229872223195937,0.33193409207258806,0.48328635767851397
Tyreke Evans,2014-15,2690.0,-1.2999999523162842,-0.6919683222493787,-1.1108933439009272,-1.0418839334137369,-1.056129111452414,-0.7258921579928959
George Hill,2014-15,1267.0,1.7000000476837158,1.465545968477324,1.4539481360577233,1.4746583579184218,1.4812592177478665,1.4751950692354552
Kemba Walker,2014-15,2119.0,1.2000000476837158,0.7096124252125676,1.0162795949052843,1.0354195823198962,1.0813297305676797,0.752251637787425
Andrew Bogut,2014-15,1583.0,4.699999809265137,4.750224278554423,5.304542670117004,5.281261086257163,5.398906367178176,4.714468782943753
Joakim Noah,2014-15,2049.0,2.5999999046325684,2.1363581381701153,1.7122081651971839,1.687096093954155,1.712544508273175,2.117262193132207
Matt Barnes,2014-15,2271.0,0.699999988079071,0.9331829797318973,0.5736021674272269,0.5135735017743357,0.4170807586290095,0.8387834098273846
Anthony Morrow,2014-15,1806.0,0.10000000149011612,0.2468124385004029,0.4405627232091677,0.38887595867738056,0.3568499337675602,0.22748910666999833
Chandler Parsons,2014-15,2186.0,-0.800000011920929,-0.364293573746345,-0.5403976732713649,-0.5446799737398172,-0.5681572967748947,-0.39412688896981063
Pau Gasol,2014-15,2681.0,0.5,1.7620931747582342,1.4138894512478193,1.3871543517454097,1.5721621952987501,1.7533240727766308
Manu Ginobili,2014-15,1587.0,1.399999976158142,1.821729772598969,1.755486628750572,1.7206754859592772,1.6527975456597674,1.7867936482021465
Zaza Pachulia,2014-15,1730.0,3.200000047683716,2.9290108763874376,2.987267431002474,3.0178696336995112,3.0151049437565525,2.9639493437511897
Patrick Patterson,2014-15,2156.0,-0.800000011920929,-0.1922210479722453,-0.21404252196216172,-0.2966858222413846,-0.31464447970483583,-0.21365503940917918
Devin Harris,2014-15,1685.0,0.4000000059604645,0.8537629572559414,0.9101826674513138,0.9015193010898004,0.9204693749666475,0.8538995367459119
Reggie Jackson,2014-15,2268.0,-0.800000011920929,-0.43511638804700553,-0.7265293980739693,-0.7125091856130722,-0.7009515309867513,-0.44475395168965615
Thaddeus Young,2014-15,2434.0,0.4000000059604645,0.16520173146997702,0.2650557101780148,0.20106571729040323,0.1973185108237346,0.12167028542044334
Trevor Ariza,2014-15,2930.0,0.30000001192092896,0.750196593176572,0.9077817742367398,0.8673219161538208,0.811108071205839,0.6855099685976931
Elfrid Payton,2014-15,2489.0,0.20000000298023224,-0.1730372823646016,-0.40097712731408724,-0.43495580581095417,-0.4525993887888443,-0.2242293416783948
Marcus Smart,2014-15,1808.0,1.7999999523162842,2.020656095134948,1.8700727417524048,1.8605575550918698,1.7646698798911638,1.9372728605101726
Bradley Beal,2014-15,2107.0,0.5,0.3741231849242898,0.16504987934158744,0.21972712080666643,0.2238619422855897,0.36141537366726106
Andre Iguodala,2014-15,2069.0,1.600000023841858,1.811739493788631,1.6879355789659496,1.739127014568079,1.6934404218801238,1.8061775992676057
Timofey Mozgov,2014-15,2045.0,2.4000000953674316,1.804768885611233,1.4742337578470284,1.4317472401828626,1.4344067374193008,1.7764570688000891
Dirk Nowitzki,2014-15,2282.0,-1.2999999523162842,-0.5622082242831207,-0.7742586206201669,-0.8064167317206941,-0.6721704612497262,-0.5652651804384243
PJ Tucker,2014-15,2383.0,1.2999999523162842,1.6180620475987302,1.6708925596044408,1.6402668399310807,1.47363953656074,1.5619153107144974
