player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Omri Casspi,2013-14,1283.0,1.2999999523162842,1.1371493445813008,0.9736150279216904,1.0084899969524614,0.9771363479038477,1.105427560381484,1.0993288879040042,1.1469950084455307,1.0971460954119374
Raymond Felton,2013-14,2017.0,-0.6000000238418579,-0.02134765823817084,-0.0837923175389887,-0.15381400746094756,0.03784640656799057,0.06718151208516873,0.11258869627946355,-0.07742919896533752,-0.006549142036630488
Markieff Morris,2013-14,2153.0,-0.6000000238418579,0.02237328030765466,0.008285418270895718,0.051994105188695815,0.20228875645507172,0.22314990390220282,0.3342938800684512,0.043003934498026544,0.06735214934450892
Anthony Morrow,2013-14,1426.0,-0.8999999761581421,-1.1588083253118628,-1.3353188610186244,-1.3156448931763032,-1.1678572405613947,-1.1620854222307868,-1.0724679585924293,-1.1639322643856547,-1.1610705541242459
Timofey Mozgov,2013-14,1770.0,1.100000023841858,1.2123459165137227,1.0107237130375968,1.169371380166111,1.31665564319477,1.3435492952558978,1.3858385190821105,1.2176365324200566,1.2384233481839846
Josh Smith,2013-14,2730.0,0.800000011920929,0.46655968176044504,0.6612704807884574,0.5618353893980061,0.3389612132771662,0.4049268900529323,0.47390934586242894,0.4151259332558182,0.4346600646396253
Terrence Jones,2013-14,2078.0,-1.600000023841858,-0.0434846635245939,-0.060773563432087264,-0.03784083558615869,-0.08904021723514965,-0.11418976625364896,-0.04198932559415014,-0.017320241008379745,-0.05487355195223284
Kosta Koufos,2013-14,1349.0,2.0999999046325684,2.1663652096895634,1.7857002338790662,1.8456326983375133,2.1444071001568585,2.0366054453370226,2.5042254213431923,2.155944928237483,2.1608756823063873
Marcus Thornton,2013-14,1741.0,-0.8999999761581421,-1.4209006905697246,-1.1940060387556928,-1.1444274232366753,-1.2299257479114167,-1.1959957352446098,-1.0154547321610266,-1.3478904712251052,-1.3731569549051477
Tyson Chandler,2013-14,1662.0,1.100000023841858,0.19342139041202566,0.3764618258234365,0.351271664793002,0.2690411671878149,0.28776953135205574,0.13948753934052152,0.2011292584130936,0.21232633460597297
Jared Dudley,2013-14,1729.0,0.20000000298023224,-0.05485948365865939,-0.14751308533000465,-0.07616573744714278,-0.07660819130591678,0.011962235471496746,-0.12458612967472427,-0.014458088935098222,-0.06029666057047374
ETwaun Moore,2013-14,1506.0,1.0,1.169989953254962,0.9025418908556586,0.8815737029855122,1.0215461289987324,0.7271653472561564,1.0377658904331561,1.1239552830961093,1.1328789971909046
AlFarouq Aminu,2013-14,2045.0,0.5,0.04757624989909863,0.4002507971383737,0.35166816834551834,-0.019169983863272122,0.05271709816784903,0.1821955466382119,0.04078402364911434,0.03088969145850594
Anthony Tolliver,2013-14,1298.0,-0.30000001192092896,0.005411886151862569,0.01803705584391411,0.055722806597885685,0.05700387792364714,0.03345561861242091,0.27246211514370955,0.0749842097744656,0.01830988409480871
Giannis Antetokounmpo,2013-14,1897.0,0.20000000298023224,0.27049084672341167,0.45017935148416666,0.40043249613013004,0.17324300659126057,0.016934532964018326,0.09004748802882273,0.22852439722949558,0.24617888669037388
Alan Anderson,2013-14,1773.0,-0.10000000149011612,-0.48891468934445725,-0.3437592436999243,-0.4373065041549603,-0.44601061640526996,-0.3707037118210162,-0.03272251837195683,-0.48911820999342565,-0.4781886711096604
Kentavious CaldwellPope,2013-14,1583.0,0.20000000298023224,1.3251664131811596,1.089665249463645,1.0809410417332754,1.2561051945595034,0.996725718769417,1.2021302243881995,1.2498435291460188,1.3079011085257455
Kenneth Faried,2013-14,2178.0,-2.4000000953674316,-0.3780309339303635,-0.43106862112972427,-0.4421637637175425,-0.524437673545703,-0.4346297746945569,-0.4546781013172769,-0.41523053923677783,-0.4146326188341984
Maurice Harkless,2013-14,1950.0,0.4000000059604645,0.3512805966487488,0.45658607807153484,0.37546869662019206,0.1784283983685898,0.1393004016305438,0.4399078341239023,0.3111423621953886,0.3080675470787091
Brandon Knight,2013-14,2400.0,-2.299999952316284,-2.114232533292061,-2.240537875794854,-2.268997482871694,-2.1079798782225527,-1.9637911719976393,-2.1114228034894067,-2.1315704593811473,-2.112669369524684
Ian Mahinmi,2013-14,1248.0,3.5,3.301497448713461,3.610083175630802,3.607865646956359,3.252952699437991,3.792748886271158,3.169001448280083,3.3421321802023884,3.2893612613945935
JR Smith,2013-14,2421.0,-3.0999999046325684,-1.983304572975542,-2.2434570712691495,-2.2313459585775797,-2.0064328615524682,-1.8761766663971728,-1.8523454810797682,-1.986268712496614,-1.9890866451197735
Kyle OQuinn,2013-14,1188.0,1.600000023841858,1.7789542630939401,1.0842014921483467,0.9770823803723188,1.8261181440259306,1.8257791064809052,1.6374183731219645,1.6373203406599237,1.7907452333269378
Gerald Wallace,2013-14,1416.0,1.600000023841858,1.7620250466910827,1.715868783000393,1.5450591977890902,1.6283414809087495,1.5448246103301988,1.5622186786265435,1.657125185176041,1.7286041552454994
Marvin Williams,2013-14,1674.0,-1.7000000476837158,-0.7430549308545067,-0.5308026225382796,-0.5347906507890303,-0.7303297518724904,-0.5908778984709087,-0.7649771747577908,-0.748589887485674,-0.7398736361090026
Brandan Wright,2013-14,1077.0,-1.399999976158142,-0.7619798205260886,-0.9649549263952668,-0.937986798648808,-0.7902130287106404,-0.9985683395747557,-0.6504907688430797,-0.7434140639640759,-0.7690381225722265
Jordan Hill,2013-14,1500.0,-0.30000001192092896,-0.3003395254716039,-0.599150401736755,-0.6022613293732609,-0.47702415288816075,-0.4372599139897948,-0.18301868343829458,-0.33010978476111513,-0.3445106823257431
Kevin Martin,2013-14,2177.0,-2.0999999046325684,-1.5224416208465783,-1.631861115783509,-1.5426577965713326,-1.53530828794144,-1.764027321805103,-1.5407618945538388,-1.4922529858197224,-1.5256582876202938
Mirza Teletovic,2013-14,1396.0,-2.200000047683716,-1.9273074110635509,-1.8818208944552208,-1.754851899251587,-2.0027501349625374,-1.8474276651044332,-1.81993675003121,-1.8358254453235745,-1.9461680920382975
Jason Thompson,2013-14,2007.0,0.30000001192092896,0.6342343234305217,0.526857024724358,0.5490949138506606,0.6715835672582927,0.637239009926553,0.4611055909755246,0.6031805086077553,0.6435716343874645
Dion Waiters,2013-14,2072.0,-0.800000011920929,-0.5074087864324758,-0.6113897176329783,-0.5965539078210047,-0.6847695304519609,-0.6352412818887172,-0.7961366330571658,-0.49474074943194585,-0.551748972437347
Elton Brand,2013-14,1414.0,0.800000011920929,0.4785656939376554,0.2654763577416439,0.3143226974032258,0.33213196491256536,0.2190928016559583,0.5814350888908542,0.47200590431109357,0.4419572616813829
Steve Blake,2013-14,1498.0,-0.30000001192092896,-0.9693124606365408,-0.6219275523236653,-0.6399557724982856,-0.8674149036858261,-0.7990025774639881,-0.8836660472041462,-0.9358696744324677,-0.9438380713988621
Shawn Marion,2013-14,2409.0,-0.20000000298023224,-0.5160637536085295,-0.572818729025534,-0.633736742023791,-0.3544590895106786,-0.4370701424937483,-0.36069476003117573,-0.5454069327270289,-0.47566258758406676
Arron Afflalo,2013-14,2552.0,-3.0,-2.902888697213142,-2.6375501925276232,-2.5505610951240762,-2.9020457639641704,-2.8078582983907734,-2.7561096602750546,-2.807471700565009,-2.9026779639008993
Aaron Brooks,2013-14,1557.0,-1.7999999523162842,-1.6180005327116065,-1.4415376636752029,-1.4750939860122327,-1.4990985386739022,-1.4299970591428377,-1.4449013139031277,-1.582629933312959,-1.5882750342021803
Jordan Crawford,2013-14,1859.0,-1.899999976158142,-2.015954111316079,-1.8121080227676951,-1.717757676225586,-1.9667710301726637,-1.744119598985424,-2.1326391235015136,-1.937777934907822,-2.003658341030225
Dante Cunningham,2013-14,1635.0,0.20000000298023224,0.19128444606571798,0.4282789395720542,0.361667790432228,0.3431045883355015,0.34756685047938185,0.36385406411122057,0.22923602697916806,0.22923948163316388
Kevin Garnett,2013-14,1109.0,3.5,3.1270379380665005,3.3097169372431114,3.22127519338801,3.12462268393458,3.0327034098654346,2.921092664970848,3.0697594550972114,3.1264341245335205
Amare Stoudemire,2013-14,1466.0,-0.20000000298023224,-1.386567967949567,-1.5533079584454323,-1.4560545354923564,-1.594751841733989,-1.5519725186291846,-1.2662837373650855,-1.3609169840010598,-1.4386139363956725
Martell Webster,2013-14,2157.0,-2.5,-1.5376576288077883,-1.505745553566422,-1.3978741502064165,-1.7334787556824174,-1.5511514518822356,-1.6006231015019234,-1.5091905118716922,-1.5866129105264455
Steven Adams,2013-14,1197.0,0.10000000149011612,1.204710968172326,1.2141019476809893,1.2553813196655401,1.1863824790640258,1.0548112664663203,1.3363156385463533,1.2293691213757156,1.200128845895251
Trey Burke,2013-14,2262.0,-2.200000047683716,-2.4743306797945612,-2.516141592832098,-2.532126638183435,-2.556311350771021,-2.5418363015045506,-2.632687123252949,-2.475416659244274,-2.494825847538676
Gerald Henderson,2013-14,2461.0,-0.20000000298023224,0.14433800830546026,0.49086681582476,0.47258580317322174,0.0813076878234702,0.17699697128529573,-0.004190770513199882,0.1712208512948013,0.12858042818496274
Kelly Olynyk,2013-14,1400.0,-1.2000000476837158,-0.20680152313206868,-0.42578415480232834,-0.36274695973707094,-0.1847311574319816,-0.30231778344231064,-0.11940182942128749,-0.20948147671884454,-0.2012839317070469
Zaza Pachulia,2013-14,1325.0,0.30000001192092896,-0.42877527975489105,-0.3018968068036881,-0.41303124915592526,-0.42943621478426935,-0.7286128232462504,-0.5383149328934743,-0.48133806990933053,-0.4289405135122356
Phil Pressey,2013-14,1132.0,0.8999999761581421,0.8273628159859758,0.7307571358510506,0.7996014682276821,0.7329948748181202,0.6811633830275694,0.6946075689765906,0.8234752860377059,0.803770830694012
Austin Rivers,2013-14,1339.0,-0.8999999761581421,-1.4739503042392605,-1.6455254890950708,-1.615621737843763,-1.3601514272584472,-1.525638496164543,-1.3455570606795797,-1.469376780019888,-1.4455005849940572
Brian Roberts,2013-14,1667.0,-0.800000011920929,-1.8564836496477273,-1.6932017294045414,-1.6915166725416566,-1.9262456749747257,-1.8166583976705493,-1.7322887132628055,-1.8064641874619387,-1.8739241559794768
Ramon Sessions,2013-14,2214.0,-2.4000000953674316,-2.66449930113812,-2.1437976147668656,-2.1065961946087377,-2.475893130684286,-2.5275661365988276,-2.2679353399423374,-2.499420387135584,-2.6173477585246614
Thaddeus Young,2013-14,2718.0,-1.2000000476837158,-0.4380688021257558,-0.439198122492617,-0.4957473347305119,-0.497504294147907,-0.6844088266026993,-0.33947483700381986,-0.4761080466232076,-0.4529276751312936
Richard Jefferson,2013-14,2213.0,-1.600000023841858,-1.9766595435165177,-2.2295686609269914,-2.1781570057699717,-2.1280363243649205,-2.0908351307514805,-2.313834949727304,-2.0320132411021135,-2.014503738728618
Ryan Kelly,2013-14,1312.0,-1.899999976158142,-0.6617221700964199,-0.47576052810973257,-0.526869226331719,-0.7273550128742294,-0.5951629851978874,-0.5824037156226691,-0.6677424387186345,-0.6781303807908723
Miles Plumlee,2013-14,1964.0,1.600000023841858,1.8123899377600292,1.6620611851846674,1.686028440611568,1.8614176303430852,1.7032428951558687,2.0258027887903043,1.7842510514645185,1.8246468609057933
Tayshaun Prince,2013-14,1948.0,1.2999999523162842,0.444061479057082,0.5558330156907674,0.6828365275719296,0.38371779175287735,0.5492990937834049,0.5180465892183123,0.49379361190902143,0.4289755572310308
Cody Zeller,2013-14,1416.0,-0.20000000298023224,0.5803524478670227,0.54247767148043,0.5847854220484843,0.5289452200918928,0.5168169257340284,0.6043936079065039,0.630542890890657,0.5675006409232403
Tobias Harris,2013-14,1850.0,-1.899999976158142,-1.1186114097118636,-0.7986539019479282,-0.7452788026676092,-1.1220821045542588,-1.303745604974981,-0.7666010732756321,-1.0574266086651223,-1.1194790834224624
Ersan Ilyasova,2013-14,1478.0,0.699999988079071,0.7340430169816954,0.7293037759494682,0.622222899599256,0.7062840727315466,0.757537485898567,0.5789193508453103,0.6458407050165317,0.7271032809191582
DeJuan Blair,2013-14,1214.0,-0.10000000149011612,0.7155425571814822,0.6331819951853271,0.6338167527216765,0.8706558166353981,0.7878807939134645,0.7266707186725414,0.6865269565694694,0.7543208720449611
Darrell Arthur,2013-14,1161.0,1.899999976158142,1.7958402550545467,1.251258953737631,1.2623801940924064,1.8752739400038108,1.830539020760368,1.8541604102805267,1.7518124165166995,1.8156986762918628
Francisco Garcia,2013-14,1083.0,-1.399999976158142,0.06734327062801643,-0.41344497782496475,-0.41822581661804387,0.031270307126754576,-0.05246678521573295,0.19350626262518497,0.03839333726217243,0.058325029752700965
Mason Plumlee,2013-14,1275.0,-0.8999999761581421,-0.9337102832862187,-0.7832281231840541,-0.6765590736186202,-0.8576907301828609,-1.074112853855091,-0.9742397838551053,-0.8806478953749646,-0.9147053950103792
Norris Cole,2013-14,2014.0,-0.30000001192092896,-1.1410321964920482,-1.214889486575609,-1.1800579364344896,-1.121311858162979,-0.9097652514123091,-1.0749085935905345,-1.1203124719366475,-1.136102111909781
Evan Fournier,2013-14,1503.0,-0.800000011920929,-0.9817313593482804,-1.230412804670818,-1.2220686675177082,-0.8296066145400331,-0.7837706037527531,-0.7733547189872371,-0.9611107498275927,-0.9437001731462186
Mo Williams,2013-14,1834.0,-1.600000023841858,-1.3564592280373327,-1.4170132310014352,-1.4078701209402662,-1.1675206934141291,-0.9023043438952885,-0.9587676131666961,-1.3657328421725787,-1.309224594381532
Andrea Bargnani,2013-14,1257.0,0.6000000238418579,-0.7927408077635096,-0.5976947891973757,-0.6402072815618686,-0.7099203218675276,-0.7318555546782629,-0.7473209899785774,-0.7903697399091325,-0.7720356862895141
Jerryd Bayless,2013-14,1686.0,-2.4000000953674316,-2.2430441491344615,-2.234593802944087,-2.172291515093554,-2.2489666054333073,-2.102912717741587,-2.219056067322692,-2.224550766581105,-2.244524763209173
Pau Gasol,2013-14,1884.0,-0.800000011920929,-0.8432667358481958,-1.002751104106443,-0.9909453399343575,-0.86632797353085,-1.124103067755682,-0.7840119612589772,-0.8712158402885444,-0.8490320452688593
Jarrett Jack,2013-14,2252.0,-0.800000011920929,-1.4155553945061659,-1.2592965058430579,-1.2288117522267636,-1.4597939964898419,-1.342017991202367,-1.4869186398723415,-1.3649369794344923,-1.426615045002085
Mike Miller,2013-14,1707.0,-3.0,-2.6241595061196463,-2.4810993497226423,-2.386669489992481,-2.7615737757368946,-2.691098709740707,-2.5657855155228866,-2.557385132616684,-2.6585130735239586
Jameer Nelson,2013-14,2179.0,-3.700000047683716,-2.9464055185493554,-2.8424235443154973,-2.8148921403099108,-2.9177319039568204,-2.9815814484644054,-2.9340197173114615,-2.8970091203848742,-2.9392371149012217
JJ Barea,2013-14,1471.0,-1.7000000476837158,-1.119790747541691,-1.2706932514765306,-1.2518938975880385,-1.1366998313543466,-1.1959151159804307,-0.9086460224981632,-1.1030873492009041,-1.124018018494855
Bismack Biyombo,2013-14,1072.0,1.100000023841858,1.485699915377423,1.1146094666368611,1.1489728159607613,1.5780573989445865,1.1040662209977743,2.168177335445569,1.4802217339298602,1.5087892862692138
Trevor Booker,2013-14,1553.0,-2.700000047683716,-1.04307134549788,-1.1224689485996078,-1.0336167784069983,-1.0350084693061299,-1.2326963155469592,-1.0725924369876267,-1.0227024008587484,-1.0410556264499424
John Salmons,2013-14,1726.0,-0.20000000298023224,0.029826427417516312,0.11205292992909976,0.1630927111440525,-0.20436257377601164,-0.07617089679905686,-0.08998878882241829,0.05984190855561479,-0.028720822880865676
Travis Outlaw,2013-14,1065.0,-1.2999999523162842,-1.2810631654903288,-1.1310542851061087,-1.0926717364029166,-1.2821981762954198,-1.1004338948302963,-1.4147017906749522,-1.2262361858356872,-1.2813469181916015
Lou Williams,2013-14,1445.0,-4.0,-3.2158278800101376,-3.115830922041406,-3.0855704190231585,-3.219346993367851,-3.24747057642812,-3.094433600009016,-3.134724434407914,-3.2167076583495655
Glen Davis,2013-14,1662.0,0.4000000059604645,-0.08120517922342964,0.5675662957277852,0.6155636732008716,-0.05336836413936258,-0.01610341832946932,0.13321408175698685,0.0661190282609314,-0.07424597545241288
Lavoy Allen,2013-14,1072.0,-0.4000000059604645,-1.6076576470100528,-1.7242989215806914,-1.7168864015507708,-1.6097414566128168,-1.4217410455788266,-1.0685970028304796,-1.5361923928815053,-1.6081785994107438
Kendrick Perkins,2013-14,1207.0,1.7000000476837158,2.043353439332838,1.4183026137219112,1.4312868505120961,2.0040540312439004,1.8940766868848475,1.9757574364658201,1.996960116810184,2.0335285873106033
JJ Hickson,2013-14,1859.0,-0.10000000149011612,-0.4953013501139828,-0.3390682620875092,-0.3429726524530675,-0.5103924885553783,-0.5159854075215826,-0.24151198621543044,-0.4473110352213785,-0.4990741347243317
OJ Mayo,2013-14,1346.0,-2.0999999046325684,-1.890322951347696,-2.228232521500173,-2.237673954901207,-2.009996680571636,-2.0807397492791706,-1.8973252322140055,-1.8763435116367362,-1.9202413836536811
Brandon Bass,2013-14,2266.0,-1.2000000476837158,-0.7658447474204979,-0.7149004878179797,-0.6559525110096984,-0.8208595194875563,-0.8094279158745634,-0.9477598245970889,-0.7406870504774938,-0.7795984404372625
Luis Scola,2013-14,1399.0,0.0,0.9517497265553049,1.472022139221969,1.461211581179053,0.9301183969558219,0.8695813788179255,1.01797205297997,1.0481740039331042,0.9463418941554341
Tony Snell,2013-14,1231.0,-0.800000011920929,-1.1535064848642897,-1.0364526714657736,-0.9726560438539087,-1.236539229470634,-1.5364657832201156,-0.8697861243518209,-1.058012966511955,-1.1742646710158757
